,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
281,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,HGF,ITGB1,1.4641899,0.0,1.9962299,1.1011997,1.2311387,0.056699287,0.95114464,0.0635874742875651,0.0,0.01619409432140337,4.779966804811987e-05
12450,PDO_DMSO_PDO_CAF,Fibroblast_SN38_CAF,VEGFA,ITGB1,1.4604318,0.0,2.1170077,0.38636875,0.62638235,0.025649793,0.9524915,0.06641513205870399,0.0,0.12469663510766885,4.841814781678885e-05
9558,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,FN1,CD44,1.4581331,0.0,2.102046,0.9107363,1.2828717,0.036506806,0.95233077,0.06477947224593048,0.0,0.04541728028297592,5.0305429449403664e-05
13752,PDO_SN38_PDO,Fibroblast_SN38_PDO_CAF,HSPG2,ITGB1,1.4531106,0.0,2.0896187,0.37121123,0.65848184,0.02821994,0.952196,0.0667176606672463,0.0,0.07247165213853736,5.5575596975120164e-05
9727,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,ITGB1,1.4527395,0.0,2.0884304,0.3797914,0.51483226,0.025303546,0.95218307,0.06415707372136457,0.0,0.13381130481051534,5.69480582266954e-05
13599,PDO_SN38_PDO,Fibroblast_SN38_CAF,HSPG2,ITGB1,1.4457132,0.0,2.07031,0.36437154,0.6644536,0.027959183,0.9519843,0.0671403882212867,0.0,0.0774469886430385,5.976012494372281e-05
9393,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_CAF,VEGFA,ITGB1,1.4453421,0.0,2.0691328,0.37295172,0.52080405,0.025069738,0.9519713,0.06456469960922046,0.0,0.1423636283043844,6.047725917360988e-05
4415,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,APP,LRP1,1.4440486,0.0,1.8263509,0.20763552,0.21234226,0.018066972,0.9490362,0.061079030078373626,0.0,0.5946068143202953,6.19286236330718e-05
12217,PDO_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,HSPG2,ITGB1,1.4415835,0.0,2.0115466,0.36311927,0.5207552,0.027165592,0.9513219,0.06357136315900723,0.0,0.09248783359484618,6.41487421707296e-05
8238,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,PLAT,LRP1,1.4352736,0.0,2.005792,0.9335948,1.3639644,0.038698535,0.9512555,0.06592246527531148,0.0,0.04541728028297592,7.032596172519628e-05
12143,PDO_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,VEGFA,NRP1,1.4344815,0.0,2.0477452,0.8241432,1.0520642,0.04823482,0.95173323,0.07081249313118956,0.0,0.02611849192446695,7.112478605864674e-05
711,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,COL6A1,CD44,1.4277544,0.0,2.0289984,1.1928859,1.5043334,0.059007112,0.9515215,0.06808088240486233,0.0,0.01619409432140337,7.604451857948176e-05
1213,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,FN1,TNFRSF11B,1.8759669,0.0,2.827289,1.9947104,2.6176047,0.1443626,0.95862526,0.04666266963002534,0.0,6.1455692495980855e-06,7.816464088640138e-05
8713,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_CAF,VEGFA,NRP1,1.4193918,0.0,2.0014367,0.8107261,0.94648594,0.047144018,0.9512051,0.06884857836221603,0.0,0.030778992080430435,8.383958250088221e-05
7636,Fibroblast_SN38_CAF,PDO_DMSO_PDO_CAF,PLAT,LRP1,1.4167612,0.0,1.9440299,0.91777253,1.3562338,0.037506934,0.9505253,0.06462013658069424,0.0,0.04541728028297592,8.564089742445887e-05
1615,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,COL6A1,CD44,1.4140066,0.0,1.9870636,1.1789293,1.485812,0.05778757,0.9510376,0.06672429978522977,0.0,0.01619409432140337,8.839073899835874e-05
8232,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,NRG1,LGR4,1.4134746,0.0,1.8675685,1.2209404,1.9050906,0.124358475,0.9495732,0.05829015136734286,0.0,0.0002558373585379034,8.932020593257681e-05
14698,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,ADAM9,ITGB1,1.409853,0.0,1.9036831,0.501939,0.79600894,0.032164507,0.9500298,0.05969443318835492,0.0,0.04541728028297592,9.214747368485573e-05
3908,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,HSPG2,ITGB1,1.4088454,0.0,1.9002581,0.33423212,0.46013212,0.025662657,0.94998705,0.05933427195723901,0.0,0.12429077477289344,9.406492768069989e-05
974,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,ITGB1,1.405894,0.0,1.8902252,0.33991513,0.38338375,0.02290208,0.9498611,0.056283073089162756,0.0,0.23264498915263837,9.600867371376316e-05
349,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,LAMC1,CD44,1.3989109,0.0,1.8972414,0.8809414,1.0286523,0.054272708,0.94994926,0.06077048041194988,0.0,0.01619409432140337,9.997574428136991e-05
8444,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_CAF,COL6A1,CD44,1.3943892,0.0,1.8823807,1.0956569,1.4375747,0.054743197,0.949762,0.06326699623743456,0.0,0.01619409432140337,0.00010199941983722405
15423,PDO_SN38_PDO_CAF,PDO_DMSO_PDO,VEGFA,EPHB2,1.3943126,0.0,1.943031,0.5437393,0.96361876,0.06751946,0.9505132,0.06428138719388385,0.0,0.0300369899251431,0.00010302136943489778
12528,PDO_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,HSPG2,ITGB1,1.3923092,0.0,1.8949163,0.31756,0.40716612,0.025590518,0.9499201,0.060234278957817064,0.0,0.12641284295005495,0.00010612792852550721
3468,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,COL6A3,CD44,1.3910156,0.0,1.8712934,0.87556505,1.1695635,0.039129555,0.9496209,0.06269488995656006,0.0,0.04541728028297592,0.00010823311226260425
14540,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,LAMA5,CD44,1.3875723,0.0,1.8599766,0.7324573,1.04281,0.059396166,0.9494756,0.06472043482375658,0.0,0.01619409432140337,0.00011252621451357635
5872,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,COL6A3,CD44,1.3862301,0.0,1.8555655,0.8703476,1.2193403,0.03880068,0.9494186,0.05940711210584176,0.0,0.04541728028297592,0.00011581912352998391
12366,PDO_DMSO_PDO_CAF,Fibroblast_SN38_CAF,HSPG2,ITGB1,1.3849118,0.0,1.8774068,0.3107203,0.4131379,0.025354058,0.94969887,0.0606185955464009,0.0,0.13184503439578976,0.00011693079697793709
4890,Fibroblast_DMSO_PDO_CAF,PDO_DMSO_PDO,VEGFA,EPHB2,1.3829846,0.0,1.9121848,0.53366625,0.95238936,0.06644757,0.95013547,0.0640051570349871,0.0,0.03464835764306205,0.0001191753307213683
11307,PDO_DMSO_PDO,Fibroblast_SN38_PDO_CAF,APP,NOTCH2,1.3805778,0.0,1.902962,0.51710963,0.82746726,0.034771506,0.9500208,0.062244068982271146,0.0,0.04541728028297592,0.00012144825929674198
14854,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,CD44,1.3787451,0.0,1.8985976,0.5099567,0.80396485,0.03237777,0.94996625,0.060076313186658785,0.0,0.04541728028297592,0.00012491127478530593
6041,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,NRG1,EGFR,1.3804519,0.0,1.750371,1.2774948,1.8518384,0.071046315,0.94799876,0.0533703447154,0.0,0.009637470825602614,0.00012530002818541923
527,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,VEGFA,CD44,1.3776855,0.0,1.8274835,0.52878135,0.54523593,0.031165024,0.9490512,0.05983370995848043,0.0,0.04541728028297592,0.00012607999999999999
319,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,LAMA4,CD44,1.376883,0.0,1.824846,1.4969538,1.5739179,0.09628185,0.9490163,0.0579330560724739,0.0,0.0007676182483029562,0.0001272559549578326
8848,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL6A2,CD44,1.376767,0.0,1.8933345,1.0875924,1.5795064,0.053415824,0.94990027,0.05984772362739193,0.0,0.01619409432140337,0.00012843916148262487
9659,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,PAM,FAP,1.3848894,0.0,1.8297893,1.2178826,1.516573,0.07897634,0.94908166,0.05320209491905407,0.0,0.00621134027962509,0.00012913522169732047
3840,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL6A1,CD44,1.374126,0.0,1.8863075,1.1205422,1.6193097,0.054857396,0.9498117,0.06028675375044187,0.0,0.01619409432140337,0.00012962964139385806
786,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,HGF,ITGB1,1.3898292,0.0,1.8356147,1.0324522,1.299984,0.052137304,0.94915843,0.05300001197830787,0.0,0.01619409432140337,0.00013108166913817113
4041,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,CD44,1.3674171,0.0,1.8684568,0.49988365,0.79273546,0.031863764,0.9495846,0.05981699793246128,0.0,0.04541728028297592,0.0001356919051246776
15258,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,CD44,1.3649973,0.0,1.859358,0.4960002,0.7854434,0.031708594,0.9494676,0.05886915441436849,0.0,0.04541728028297592,0.0001369264833206198
9526,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,COL6A2,CD44,1.3630192,0.0,1.8542037,1.0736358,1.560985,0.05231184,0.94940096,0.05864487149191501,0.0,0.01619409432140337,0.00013816848751785056
280,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,HGF,CD44,1.3616207,0.0,1.7746857,1.2213185,1.4618361,0.070948154,0.94833773,0.05635590397739396,0.0,0.01619409432140337,0.00013941793950113083
15092,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,ADAM9,ITGB1,1.3605788,0.0,1.7933067,0.4563797,0.6824199,0.030299595,0.94859284,0.05654857298276803,0.0,0.04611180498002004,0.00014067486105088156
4493,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,COL6A1,CD44,1.3603783,0.0,1.8473219,1.1065856,1.6007882,0.05372362,0.9493116,0.059075632207080744,0.0,0.01619409432140337,0.00014193927394318373
4563,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,HSPG2,ITGB1,1.3595712,0.0,1.7900802,0.28867283,0.34654307,0.024174726,0.9485489,0.05620625749295856,0.0,0.17298734349982817,0.0001457776783711076
1876,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,ITGB1,1.3566198,0.0,1.780629,0.29435584,0.2697947,0.021574207,0.9484196,0.053306797776771324,0.0,0.3058945010576609,0.00015365969129375732
23,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,ADAM9,ITGB1,1.3549458,0.0,1.592375,0.44039398,0.35222387,0.026904667,0.9456169,0.05360060207801624,0.0,0.09712176178660355,0.00015500021434121917
4695,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,CD44,1.3536693,0.0,1.8298401,0.48592713,0.774214,0.031205213,0.9490823,0.05861472483747886,0.0,0.04541728028297592,0.00015634846798168086
418,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,PKM,CD44,1.3532872,0.0,1.7472978,0.6221027,0.68932813,0.037625805,0.9479554,0.057389293351687104,0.0,0.04541728028297592,0.00015770447393914313
14876,PDO_SN38_PDO_CAF,Fibroblast_SN38_CAF,ADAM9,ITGB1,1.3531814,0.0,1.7767361,0.44954002,0.6883917,0.030019622,0.948366,0.0569107975301172,0.0,0.04946936806119946,0.00015906825393326656
3237,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,PSAP,LRP1,1.3529034,0.0,1.807704,0.4970227,0.5079356,0.025997354,0.94878745,0.0562592748669051,0.0,0.11685514727250851,0.0001604398296793717
8136,Fibroblast_SN38_CAF,PDO_SN38_PDO_CAF,HGF,ITGB1,1.3524687,0.0,1.70215,1.2034725,1.4316139,0.048346482,0.94730586,0.05474731172257408,0.0,0.025234117132233495,0.00016181922288843913
4222,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_CAF,HSPG2,ITGB1,1.3521738,0.0,1.7735395,0.28183314,0.35251486,0.023951346,0.9483219,0.056566420790885204,0.0,0.1832556546621767,0.0001632064552671093
3643,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,PKM,CD44,1.3506672,0.0,1.7386869,0.61949813,0.81028014,0.03744038,0.9478334,0.06058425886485389,0.0,0.04541728028297592,0.00016460154851768272
1436,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,VEGFA,ITGB1,1.3492224,0.0,1.7641757,0.28751615,0.2757665,0.021374857,0.94819206,0.05364943780323582,0.0,0.31963163331524025,0.0001688342104587273
12722,PDO_DMSO_PDO_CAF,PDO_DMSO_PDO,VEGFA,EPHB2,1.348012,0.0,1.8169545,0.5025872,0.95889544,0.06313836,0.9489113,0.0622290501406773,0.0,0.04541728028297592,0.0001702609641331182
1206,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,FN1,ITGA2,1.8432131,0.0,2.6499069,1.5583706,2.252087,0.09769525,0.95732105,0.04437657599469486,0.0,0.0006352594485631607,0.00017165066577415615
14623,PDO_SN38_PDO_CAF,Fibroblast_DMSO_CAF,PKM,CD44,1.3474538,0.0,1.7281258,0.6163089,0.8103133,0.037212957,0.94768256,0.05943233900921278,0.0,0.04541728028297592,0.00017169568712581445
1482,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,APP,NOTCH2,1.3471327,0.0,1.8142987,0.48714256,0.51693314,0.03315142,0.94887584,0.06197547619768453,0.0,0.04541728028297592,0.0001731384011130763
3,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,ADAM10,CD44,1.3466902,0.0,1.725616,0.7996564,0.93381834,0.046906773,0.94764656,0.05663660682091936,0.0,0.032341383026467746,0.00017604788875463822
3560,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMA3,CD44,1.346381,0.0,1.7245998,0.8869809,1.2082634,0.054294754,0.9476319,0.05489021976824802,0.0,0.01619409432140337,0.0001775147057397588
7107,Fibroblast_SN38_CAF,Fibroblast_SN38_PDO_CAF,PAM,FAP,1.3422885,0.0,1.7370878,1.1792581,1.4769933,0.074975215,0.94781065,0.05122224032726264,0.0,0.00991090086161576,0.0001849703885345663
1690,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,HGF,ITGB1,1.340555,0.0,1.729185,0.98689294,1.1863949,0.049114358,0.94769776,0.05018811367854297,0.0,0.022644156110405347,0.00019108215077096553
15921,PDO_SN38_PDO_CAF,PDO_SN38_PDO_CAF,HSPG2,LRP1,1.3397479,0.0,1.776067,0.16556805,0.15055537,0.021433957,0.9483568,0.058327693961867974,0.0,0.4018924962742759,0.00019263071825255935
14762,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,HSPG2,FGFR1,1.3392235,0.0,1.7745177,0.9440222,1.35935,0.0690954,0.9483354,0.05559600371042337,0.0,0.01619409432140337,0.00019418757974066066
11038,PDO_DMSO_PDO,Fibroblast_DMSO_PDO_CAF,APP,NOTCH2,1.3385565,0.0,1.7823063,0.4702568,0.80555034,0.032566845,0.9484426,0.06000722747525578,0.0,0.04541728028297592,0.00019575275684642951
14855,PDO_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,EGFR,1.3370965,0.0,1.7797221,0.56087995,0.9387489,0.038233507,0.9484071,0.05620142277773386,0.0,0.04541728028297592,0.0001989081443339094
2468,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,PSAP,LRP1,1.334391,0.0,1.7520415,0.4812004,0.500205,0.025196848,0.94802225,0.05513657849331616,0.0,0.13790229368914023,0.00020370413272708263
1229,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,HGF,ITGB1,1.3331575,0.0,1.7132069,0.9800533,1.1923667,0.048660535,0.9474672,0.05051177731639112,0.0,0.024210332077011384,0.00020857612783559522
9932,Fibroblast_SN38_PDO_CAF,PDO_DMSO_PDO,VEGFA,EPHB2,1.3329222,0.0,1.775865,0.48917013,0.85331714,0.06171052,0.948354,0.06048769205728282,0.0,0.04541728028297592,0.00021021711728646473
12280,PDO_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,CD44,1.3324445,0.0,1.7754042,0.4688046,0.79924154,0.030276889,0.9483476,0.05814988982516506,0.0,0.04629545858277601,0.00021519136083180478
4042,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,EGFR,1.3257685,0.0,1.7514685,0.5508069,0.9275195,0.037626542,0.9480142,0.055957837465094105,0.0,0.04541728028297592,0.00023058061099590923
1166,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,COL6A3,ITGA2_ITGB1,1.8139663,0.0,2.592664,1.6378049,2.305314,0.11508547,0.9568727,0.04364904403246347,0.0,0.00010072061137691394,0.00023195066027092954
4633,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,PAM,FAP,1.3241467,0.0,1.6976107,1.1628104,1.4451084,0.07327133,0.94723916,0.05050609133768647,0.0,0.012281108930841885,0.0002358678055335247
532,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,VEGFA,NRP1,1.3232721,0.0,1.7064568,0.72529054,0.7014484,0.04019574,0.94736886,0.057253413625967545,0.0,0.04541728028297592,0.0002376478840133858
716,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,COL6A2,CD44,1.3228097,0.0,1.7497684,1.0182775,1.2640197,0.049365457,0.94799024,0.05466775063063424,0.0,0.02187465931761993,0.00023943683847772376
15519,PDO_SN38_PDO_CAF,PDO_DMSO_PDO_CAF,HSPG2,LRP1,1.3212355,0.0,1.7213787,0.14974576,0.14282477,0.020773966,0.9475855,0.05716622102911739,0.0,0.42630310248450054,0.00024123469042051782
11819,PDO_DMSO_PDO,PDO_SN38_PDO_CAF,APP,LRP1,1.3190374,0.0,1.7262613,0.11111405,0.14168656,0.017076848,0.9476558,0.059279622198024386,0.0,0.712102916378255,0.0002485155027039384
12595,PDO_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,CD44,1.3186967,0.0,1.7387106,0.4548481,0.7807201,0.029651135,0.9478337,0.05697909355130133,0.0,0.05367906319021378,0.0002522098522408533
9045,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,CD44,1.3173548,0.0,1.7352544,0.45538756,0.69366324,0.029592196,0.94778454,0.056515799840011385,0.0,0.05438678109575766,0.00025407058799969615
867,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,NRG1,EGFR,1.3101425,0.0,1.7124952,1.1537302,1.7121258,0.06950896,0.94745684,0.05088379236057484,0.0,0.01619409432140337,0.0002673508791566307
1621,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,COL6A2,CD44,1.3090619,0.0,1.7136047,1.004321,1.2454983,0.048345186,0.947473,0.053563076982721766,0.0,0.02572186646503736,0.0002712279008403621
283,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,HGF,NRP1,1.3072072,0.0,1.6571556,1.4178276,1.6180487,0.09150686,0.9466332,0.053916985124623375,0.0,0.0013420964275411944,0.0002751419713680697
583,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,APP,NOTCH2,1.3051114,0.0,1.6992646,0.44028974,0.49501622,0.031049483,0.9472635,0.05974767202524479,0.0,0.04541728028297592,0.0002810829184626524
9724,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,CD44,1.303607,0.0,1.6993906,0.44143105,0.6751418,0.028980592,0.9472653,0.055375970106076304,0.0,0.061605283772807495,0.00028308194412401364
15259,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,EGFR,1.3025991,0.0,1.6812581,0.5229586,0.8889614,0.03611822,0.94699675,0.05110724753533058,0.0,0.04541728028297592,0.00028710818876294874
1782,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,PAM,FAP,1.3016531,0.0,1.6486634,1.1424139,1.2813295,0.071158685,0.9465033,0.05406241193169298,0.0,0.01619409432140337,0.0002932183597940612
11551,PDO_DMSO_PDO,PDO_DMSO_PDO_CAF,APP,LRP1,1.300525,0.0,1.6731066,0.09529174,0.13395596,0.01655102,0.9468746,0.05810036317000061,0.0,0.7989310026150581,0.0002994140087295506
2006,Fibroblast_DMSO_CAF,PDO_DMSO_PDO,FN1,ITGA6,1.8103733,0.0,2.4720592,1.2651725,1.8918042,0.084293246,0.9558791,0.04443510201818987,0.0,0.0031226407962154593,0.00030339334850663544
15161,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,HSPG2,FGFR1,1.2971866,0.0,1.6503346,0.8783691,1.2010856,0.06426001,0.9465289,0.05121955087048144,0.0,0.01619409432140337,0.00030359221394270984
4696,Fibroblast_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,EGFR,1.2912711,0.0,1.6545677,0.5128855,0.877732,0.035544835,0.9465937,0.05088455075834872,0.0,0.04541728028297592,0.00031206404725018957
12281,PDO_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,EGFR,1.2907959,0.0,1.6642421,0.5197279,0.9340256,0.03575267,0.94674087,0.05439206234056198,0.0,0.04541728028297592,0.00031420617649976243
12477,PDO_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,APP,NOTCH2,1.2906404,0.0,1.6645368,0.43652734,0.64531416,0.030414926,0.94674534,0.054339504034551574,0.0,0.04541728028297592,0.00031851958942474964
537,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,VIM,CD44,1.2869205,0.0,1.5291814,1.2907922,1.3649356,0.080243036,0.94456625,0.052559557833400876,0.0,0.0054291891955191235,0.0003250629146825066
2939,Fibroblast_DMSO_CAF,PDO_SN38_PDO_CAF,APP,LRP1,1.2855923,0.0,1.645831,0.08114701,-0.16884756,0.016281199,0.9464597,0.05902301631943099,0.0,1.0,0.000329474184071007
572,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,ADAM9,ITGB1,1.2805852,0.0,1.4642538,0.37164652,0.42106915,0.024739938,0.9434194,0.04459678433316734,0.0,0.1531594808109071,0.00035677601779745475
9046,Fibroblast_SN38_PDO_CAF,Fibroblast_DMSO_PDO_CAF,VEGFA,EGFR,1.2757062,0.0,1.6266062,0.5063108,0.8284473,0.034944143,0.9461612,0.05285764596755754,0.0,0.04541728028297592,0.00038308140271050515
1778,Fibroblast_DMSO_CAF,Fibroblast_SN38_PDO_CAF,NRG1,EGFR,1.2756451,0.0,1.6177505,1.1158088,1.6623383,0.065663345,0.94602203,0.046247995719362486,0.0,0.01619409432140337,0.0003855344704905714
13419,PDO_SN38_PDO,Fibroblast_DMSO_PDO_CAF,APP,LRP1,1.6477071,0.0,2.3977451,0.38478178,0.6422161,0.023719426,0.95523095,0.04229963098011715,1.0,1.0,0.00039278323923657484
15100,PDO_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,APP,NOTCH2,1.2734506,0.0,1.6189666,0.42112756,0.55020195,0.029582253,0.9460412,0.052103596671408924,0.0,0.05463833839560673,0.00039795578435725565
2201,Fibroblast_DMSO_CAF,PDO_DMSO_PDO_CAF,APP,LRP1,1.26708,0.0,1.5951529,0.0653247,-0.17657816,0.015779871,0.9456617,0.05784854808535271,0.0,1.0,0.0004106389977406171
12596,PDO_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,EGFR,1.2562985,0.0,1.572167,0.48180646,0.88423806,0.033774633,0.9452876,0.04945329659770844,0.0,0.04541728028297592,0.000472429923904986
14311,PDO_SN38_PDO,PDO_SN38_PDO_CAF,HSPG2,LRP1,1.2537549,0.0,1.5692667,0.08968447,0.15921438,0.018938245,0.94523984,0.054852257023351225,0.0,0.7160426186049547,0.00048091574613340257
13455,PDO_SN38_PDO,Fibroblast_DMSO_PDO_CAF,HSPG2,FGFR1,1.2532305,0.0,1.5678977,0.8681386,1.368009,0.06105012,0.94521725,0.05227429811201278,0.0,0.01619409432140337,0.0004837665858784541
13225,PDO_SN38_PDO,Fibroblast_DMSO_CAF,APP,LRP1,1.5825744,0.0,2.2564712,0.32911366,0.48475623,0.02232189,0.95391434,0.039058646632031624,1.0,1.0,0.0004886497304274704
5907,Fibroblast_SN38_CAF,Fibroblast_DMSO_CAF,FGF7,NRP1,1.252743,0.0,1.4900116,1.6069651,1.7562824,0.12283785,0.943883,0.04900668351118382,0.0,3.944902905760975e-05,0.0004923860965954571
1204,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,FN1,CD44,1.7600468,0.0,2.19951,1.1975498,1.6636539,0.03819949,0.9533491,0.03852904608998287,0.0,0.017267808537417547,0.0005075898677110207
12490,PDO_DMSO_PDO_CAF,Fibroblast_SN38_PDO_CAF,BMP7,PTPRK,1.7310419,0.0,1.9202359,0.54859483,0.8329724,0.038592182,0.9502349,0.037983097802583056,0.0,0.04541728028297592,0.0005172392187360044
12170,PDO_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,APP,NOTCH2,1.2486191,0.0,1.5589982,0.3896745,0.62339723,0.028486492,0.9450697,0.052370861793011245,0.0,0.06845676076180916,0.0005218499147378732
12325,PDO_DMSO_PDO_CAF,Fibroblast_SN38_CAF,BMP7,PTPRK,1.72664,0.0,1.9141295,0.5451905,0.91463244,0.038469456,0.95015955,0.03794825742949401,0.0,0.04541728028297592,0.0005369000951697753
303,Fibroblast_DMSO_CAF,Fibroblast_DMSO_CAF,LAMA2,CD44,1.2450416,0.0,1.3915447,1.14676,1.3298678,0.080944195,0.94204456,0.044671260622814346,0.0,0.0048819074758745746,0.0005400752270607095
12181,PDO_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,BMP7,PTPRK,1.7048181,0.0,1.8838578,0.52831185,0.8683275,0.037861068,0.9497807,0.03792852699167368,0.0,0.04541728028297592,0.0005418912931906514
13713,PDO_SN38_PDO,Fibroblast_SN38_PDO_CAF,APP,LRP1,1.5187018,0.0,2.1179307,0.27452195,0.48241723,0.02095139,0.95250136,0.03790633098529806,1.0,1.0,0.0005519654945484179
824,Fibroblast_DMSO_CAF,Fibroblast_DMSO_PDO_CAF,LAMC1,CD44,1.2424605,0.0,1.5359805,0.72211206,0.93204206,0.04393844,0.9446823,0.04763750014003416,0.0,0.04541728028297592,0.0005524561567196558
1164,Fibroblast_DMSO_CAF,Fibroblast_SN38_CAF,COL6A3,CD44,1.7308,0.0,2.1519966,1.2769841,1.7168808,0.044999182,0.9528611,0.03789358002873381,0.0,0.009721726788646686,0.0005570486779413972
9725,Fibroblast_SN38_PDO_CAF,Fibroblast_SN38_PDO_CAF,VEGFA,EGFR,1.2412088,0.0,1.5366133,0.46838942,0.77865976,0.03301084,0.9446931,0.04805112452523946,0.0,0.04541728028297592,0.0005650232272623413
